#chrom	chromStart	chromEnd	name	name2	geneName	tier
# Filtering on 2 columns
chr3	44431704	44477670	ENST00000396077.8	uc003cnf.5	ZNF445	canonical,basic,all
chr3	44491765	44510617	ENST00000436261.7	uc062iux.3	ZNF852	canonical,basic,all
chr3	44555192	44572158	ENST00000426540.6	uc010hin.6	ZKSCAN7	canonical,basic,all
chr3	44584963	44599694	ENST00000322734.2	uc003cnl.2	ZNF660	canonical,basic,all
chr3	44625035	44648471	ENST00000344387.9	uc003cnm.5	ZNF197	canonical,basic,all
chr3	44648731	44660791	ENST00000396056.7	uc003cnq.5	ZNF35	canonical,basic,all
chr3	44712659	44723831	ENST00000436624.7	uc003cnt.5	ZNF502	canonical,basic,all
chr3	44729634	44737083	ENST00000620116.5	uc031rzc.2	ZNF501	canonical,basic,all
chr3	44748743	44761619	ENST00000296121.6	uc011bac.4	KIAA1143	canonical,basic,all
chr3	44761793	44853256	ENST00000326047.9	uc003cnx.6	KIF15	canonical,basic,all
chr3	44861911	44865664	ENST00000302392.5	uc003cnz.5	TMEM42	canonical,basic,all
chr3	44874607	44914990	ENST00000296125.9	uc003coc.6	TGM4	canonical,basic,all
chr3	44915260	44976174	ENST00000424952.7	uc003cog.5	ZDHHC3	canonical,basic,all
chr3	44976243	45011471	ENST00000265564.8	uc003coi.4	EXOSC7	canonical,basic,all
chr3	45026302	45036071	ENST00000296130.5	uc003cok.6	CLEC3B	canonical,basic,all
chr3	45082276	45146378	ENST00000296129.6	uc003com.6	CDCP1	canonical,basic,all
chr3	45224465	45226287	ENST00000503771.2	uc011baf.4	TMEM158	canonical,basic,all
chr3	45388575	45549407	ENST00000645846.2	uc285ube.2	LARS2	canonical,basic,all
chr3	45594750	45686341	ENST00000273317.5	uc003coq.5	LIMD1	canonical,basic,all
chr3	45689395	45745409	ENST00000389061.10	uc003cos.4	SACM1L	canonical,basic,all
chr3	45755448	45796536	ENST00000358525.9	uc011bai.4	SLC6A20	canonical,basic,all
chr3	45823315	45842119	ENST00000296135.11	uc003cox.4	LZTFL1	canonical,basic,all
chr3	45886542	45903174	ENST00000357632.7	uc003coz.4	CCR9	canonical,basic,all
chr3	45917902	45995824	ENST00000296137.7	uc003cpb.7	FYCO1	canonical,basic,all
chr3	45943463	45948351	ENST00000304552.5	uc003cpc.3	CXCR6	canonical,basic,all
chr3	46017006	46027483	ENST00000309285.4	uc003cpd.3	XCR1	canonical,basic,all
chr3	46201710	46208313	ENST00000296140.4	uc003cph.3	CCR1	canonical,basic,all
chr3	46242459	46266706	ENST00000395940.3	uc003cpj.4	CCR3	canonical,basic,all
chr3	46354110	46360940	ENST00000445132.3	uc003cpm.6	CCR2	canonical,basic,all
chr3	46370945	46376206	ENST00000292303.5	uc062izs.2	CCR5	canonical,basic,all
chr3	46407258	46409523	ENST00000399036.4	uc003cpp.6	CCRL2	canonical,basic,all
chr3	46435644	46464905	ENST00000231751.9	uc003cpq.6	LTF	canonical,basic,all
chr3	46497975	46500950	ENST00000296142.4	uc003cps.3	RTP3	canonical,basic,all
chr3	46515384	46566302	ENST00000395905.8	uc010hji.5	LRRC2	canonical,basic,all
chr3	46577787	46582457	ENST00000296145.6	uc003cpv.5	CRIPTO	canonical,basic,all
chr3	46581149	46617226	ENST00000505797.1	uc062jal.2	ENSG00000283877	canonical,basic,all
chr3	46612524	46626543	ENST00000640551.3	uc285ubi.2	FAM240A	canonical,basic,all
chr3	46668994	46693679	ENST00000318962.9	uc003cqb.4	ALS2CL	canonical,basic,all
chr3	46701391	46710886	ENST00000643606.3	uc285ubk.3	TMIE	canonical,basic,all
chr3	46712114	46812574	ENST00000460241.2	uc021wxe.5	ENSG00000206549	canonical,basic,all
chr3	46712116	46717869	ENST00000315170.13	uc003cqe.4	PRSS50	canonical,basic,all
chr3	46857871	46863444	ENST00000292327.6	uc003cql.4	MYL3	canonical,basic,all
chr3	46877720	46903799	ENST00000449590.6	uc003cqm.5	PTH1R	canonical,basic,all
chr3	46921729	46976745	ENST00000683445.1	uc289fhb.1	CCDC12	canonical,basic,all
chr3	46979665	47009701	ENST00000450053.8	uc003cqp.5	NBEAL2	canonical,basic,all
chr3	47016435	47164113	ENST00000409792.4	uc003cqs.5	SETD2	canonical,basic,all
chr3	47227997	47282799	ENST00000684063.1	uc289gev.1	KIF9	canonical,basic,all
chr3	47282943	47346816	ENST00000232766.6	uc003crd.5	KLHL18	canonical,basic,all
chr3	47381020	47413435	ENST00000265562.5	uc003crf.3	PTPN23	canonical,basic,all
chr3	47413680	47475941	ENST00000265565.10	uc003crh.3	SCAP	canonical,basic,all
chr3	47495639	47513712	ENST00000296149.9	uc003crk.5	ELP6	canonical,basic,all
chr3	47562237	47578865	ENST00000264723.9	uc003cro.6	CSPG5	canonical,basic,all
chr3	47585268	47781893	ENST00000254480.10	uc003crq.4	SMARCC1	canonical,basic,all
chr3	47803137	47850193	ENST00000445061.6	uc003cru.5	DHX30	canonical,basic,all
chr3	47850694	48016416	ENST00000683076.1	uc289esw.1	MAP4	canonical,basic,all
chr3	48157145	48188417	ENST00000302506.8	uc003csh.3	CDC25A	canonical,basic,all
chr3	48223494	48225485	ENST00000652295.2	uc287ipu.1	CAMP	canonical,basic,all
chr3	48241103	48270990	ENST00000354698.8	uc003csl.6	ZNF589	canonical,basic,all
chr3	48292316	48301367	ENST00000442597.6	uc003csp.6	NME6	canonical,basic,all
chr3	48306841	48333661	ENST00000434006.3	uc003csq.3	SPINK8	canonical,basic,all
chr3	48372218	48394725	ENST00000296438.9	uc003csr.3	FBXW12	canonical,basic,all
chr3	48403853	48430086	ENST00000296440.11	uc003csx.3	PLXNB1	canonical,basic,all
chr3	48432172	48440119	ENST00000395694.7	uc031rzm.3	CCDC51	canonical,basic,all
chr3	48440256	48444208	ENST00000438607.2	uc003cte.2	TMA7	canonical,basic,all
chr3	48446736	48467645	ENST00000320211.10	uc003ctf.5	ATRIP	canonical,basic,all
chr3	48466229	48467645	ENST00000625293.3	uc062jhw.3	TREX1	canonical,basic,all
chr3	48467875	48504174	ENST00000296444.7	uc003ctp.4	SHISA5	canonical,basic,all
chr3	48517683	48556803	ENST00000232375.8	uc003ctv.5	PFKFB4	canonical,basic,all
chr3	48561717	48563781	ENST00000273610.4	uc003cty.3	UCN2	canonical,basic,all
chr3	48564072	48595329	ENST00000681320.1	uc289cdk.1	COL7A1	canonical,basic,all
chr3	48599001	48609646	ENST00000203407.6	uc003cub.3	UQCRC1	canonical,basic,all
chr3	48620758	48621769	ENST00000330862.4	uc011bbo.4	TMEM89	canonical,basic,all
chr3	48625722	48635461	ENST00000395550.7	uc003cuh.5	SLC26A6	canonical,basic,all
chr3	48636462	48662886	ENST00000164024.5	uc003cul.5	CELSR3	canonical,basic,all
chr3	48673843	48685915	ENST00000294129.7	uc003cun.6	NCKIPSD	canonical,basic,all
chr3	48688002	48717221	ENST00000328631.10	uc003cuq.5	IP6K2	canonical,basic,all
chr3	48746585	48847874	ENST00000265563.13	uc003cux.3	PRKAR2A	canonical,basic,all
chr3	48856925	48898882	ENST00000319017.5	uc003cva.6	SLC25A20	canonical,basic,all
chr3	48918841	48986382	ENST00000356401.9	uc003cvb.5	ARIH2	canonical,basic,all
chr3	48990240	49007153	ENST00000383729.9	uc003cvg.5	P4HTM	canonical,basic,all
chr3	49007390	49015951	ENST00000608424.6	uc062job.2	WDR6	canonical,basic,all
chr3	49015487	49018580	ENST00000341949.9	uc003cvk.5	DALRD3	canonical,basic,all
chr3	49022120	49023495	ENST00000326925.11	uc003cvq.5	NDUFAF3	canonical,basic,all
chr3	49024324	49029398	ENST00000326739.9	uc003cvt.5	IMPDH2	canonical,basic,all
chr3	49024344	49094071	ENST00000703936.1	uc316tlr.1	ENSG00000290315	canonical,basic,all
chr3	49029706	49094071	ENST00000395443.7	uc003cvv.5	QRICH1	canonical,basic,all
chr3	49095931	49104757	ENST00000306125.12	uc003cvx.7	QARS1	canonical,basic,all
chr3	49108049	49120823	ENST00000417901.6	uc003cvz.6	USP19	canonical,basic,all
chr3	49121113	49133050	ENST00000305544.9	uc003cwe.5	LAMB2	canonical,basic,all
chr3	49162534	49166331	ENST00000321895.7	uc003cwg.6	CCDC71	canonical,basic,all
chr3	49171597	49176486	ENST00000332780.4	uc003cwh.5	KLHDC8B	canonical,basic,all
chr3	49177633	49191858	ENST00000545770.7	uc021wxt.3	CIMIP7	canonical,basic,all
chr3	49199497	49258106	ENST00000452691.7	uc011bck.3	IHO1	canonical,basic,all
chr3	49268595	49277232	ENST00000343010.8	uc003cwn.4	C3orf62	canonical,basic,all
chr3	49277143	49340053	ENST00000265560.9	uc003cwq.4	USP4	canonical,basic,all
chr3	49357175	49358353	ENST00000419783.3	uc021wxw.4	GPX1	canonical,basic,all
chr3	49357175	49412051	ENST00000704381.1	uc316tur.1	ENSG00000290318	canonical,basic,all
chr3	49359144	49411976	ENST00000418115.6	uc003cwu.5	RHOA	canonical,basic,all
chr3	49412422	49416476	ENST00000273590.4	uc003cwv.6	TCTA	canonical,basic,all
chr3	49416777	49422473	ENST00000273588.9	uc003cww.6	AMT	canonical,basic,all
chr3	49416793	49429310	ENST00000636166.1	uc285uci.1	ENSG00000283189	canonical,basic,all
chr3	49422332	49429324	ENST00000273598.8	uc003cwz.3	NICN1	canonical,basic,all
chr3	49470266	49535615	ENST00000308775.7	uc003cxc.6	DAG1	canonical,basic,all
chr3	49554476	49671549	ENST00000296452.5	uc003cxe.6	BSN	canonical,basic,all
chr3	49674350	49683971	ENST00000296456.10	uc003cxf.5	APEH	canonical,basic,all
chr3	49683946	49689474	ENST00000449682.3	uc003cxg.5	MST1	canonical,basic,all
chr3	49689556	49721529	ENST00000327697.11	uc003cxh.6	RNF123	canonical,basic,all
chr3	49716828	49719684	ENST00000320431.8	uc003cxj.5	AMIGO3	canonical,basic,all
chr3	49719915	49723951	ENST00000308388.7	uc003cxk.4	GMPPB	canonical,basic,all
chr3	49724293	49786542	ENST00000321599.9	uc003cxm.3	IP6K1	canonical,basic,all
chr3	49790731	49799873	ENST00000412678.7	uc010hkz.5	CDHR4	canonical,basic,all
chr3	49803260	49805030	ENST00000333323.6	uc003cxq.2	INKA1	canonical,basic,all
chr3	49805208	49813953	ENST00000333486.4	uc003cxr.5	UBA7	canonical,basic,all
chr3	49828600	49856564	ENST00000331456.7	uc003cxs.3	TRAIP	canonical,basic,all
chr3	49857988	49869906	ENST00000477224.6	uc003cxt.3	CAMKV	canonical,basic,all
chr3	49887001	49903873	ENST00000296474.8	uc003cxy.6	MST1R	canonical,basic,all
chr3	49908872	49929811	ENST00000296473.8	uc003cxz.5	MON1A	canonical,basic,all
chr3	49940149	50077249	ENST00000266022.9	uc003cyc.5	RBM6	canonical,basic,all
chr3	50088918	50119021	ENST00000347869.8	uc003cyg.5	RBM5	canonical,basic,all
chr3	50155323	50189075	ENST00000002829.8	uc003cyj.5	SEMA3F	canonical,basic,all
chr3	50191609	50197696	ENST00000232461.8	uc003cym.4	GNAT1	canonical,basic,all
chr3	50205270	50221486	ENST00000614032.5	uc032rmu.3	SLC38A3	canonical,basic,all
chr3	50236203	50259362	ENST00000313601.11	uc003cyq.4	GNAI2	canonical,basic,all
chr3	50269146	50277546	ENST00000616701.5	uc032rna.3	SEMA3B	canonical,basic,all
chr3	50279086	50288114	ENST00000316436.4	uc003cyz.5	LSMEM2	canonical,basic,all
chr3	50287731	50292429	ENST00000417626.8	uc011bdp.3	IFRD2	canonical,basic,all
chr3	50292831	50299405	ENST00000336307.6	uc003czd.4	HYAL3	canonical,basic,all
chr3	50296401	50299405	ENST00000443094.3	uc003czk.6	NAA80	canonical,basic,all
chr3	50299892	50303574	ENST00000395144.7	uc003czp.6	HYAL1	canonical,basic,all
chr3	50317807	50322745	ENST00000357750.9	uc003czv.5	HYAL2	canonical,basic,all
chr3	50324908	50328223	ENST00000232496.5	uc003czy.3	TUSC2	canonical,basic,all
chr3	50329787	50340836	ENST00000359365.9	uc003dae.3	RASSF1	canonical,basic,all
chr3	50341111	50345732	ENST00000231749.8	uc003dag.3	ZMYND10	canonical,basic,all
chr3	50347329	50350775	ENST00000232501.8	uc003daj.3	NPRL2	canonical,basic,all
chr3	50350861	50354069	ENST00000425346.6	uc003dam.5	CYB561D2	canonical,basic,all
chr3	50350891	50367923	ENST00000606589.1	uc062kff.1	ENSG00000272104	canonical,basic,all
chr3	50354749	50359521	ENST00000266025.4	uc003dan.3	TMEM115	canonical,basic,all
chr3	50362612	50503634	ENST00000424201.7	uc003dap.5	CACNA2D2	canonical,basic,all
chr3	50558024	50567747	ENST00000357203.8	uc003dar.5	C3orf18	canonical,basic,all
chr3	50569521	50596166	ENST00000232854.9	uc003dav.5	HEMK1	canonical,basic,all
chr3	50606488	50611774	ENST00000348721.4	uc003dax.5	CISH	canonical,basic,all
chr3	50617150	50649291	ENST00000621469.5	uc003dba.3	MAPKAPK3	canonical,basic,all
chr3	50674926	51384198	ENST00000266037.10	uc011bds.3	DOCK3	canonical,basic,all
chr3	51385290	51389397	ENST00000528157.7	uc003dbc.5	MANF	canonical,basic,all
chr3	51391284	51397908	ENST00000563281.2	uc003dbd.5	RBM15B	canonical,basic,all
chr3	51397841	51500015	ENST00000684031.1	uc289gdp.1	DCAF1	canonical,basic,all
chr3	51538718	51668660	ENST00000684192.1	uc289gju.1	RAD54L2	canonical,basic,all
chr3	51671251	51704323	ENST00000341333.10	uc003dbk.7	TEX264	canonical,basic,all
chr3	51707067	51718613	ENST00000395052.8	uc010hlv.5	GRM2	canonical,basic,all
chr3	51778562	51779237	ENST00000667863.2	uc288fma.1	IQCF6	canonical,basic,all
chr3	51817603	51830856	ENST00000456080.5	uc062khs.1	ENSG00000285749	canonical,basic,all
chr3	51829425	51830856	ENST00000440739.4	uc062khw.2	IQCF3	canonical,basic,all
chr3	51861614	51863424	ENST00000333127.4	uc003dbt.3	IQCF2	canonical,basic,all
chr3	51873720	51875601	ENST00000446461.2	uc011bdx.3	IQCF5	canonical,basic,all
chr3	51894875	51903353	ENST00000310914.10	uc003dbv.5	IQCF1	canonical,basic,all
chr3	51933428	51941904	ENST00000232888.7	uc003dbw.4	RRP9	canonical,basic,all
chr3	51942362	51948867	ENST00000398755.8	uc003dbz.5	PARP3	canonical,basic,all
chr3	51955380	51957499	ENST00000322241.6	uc003dca.5	GPR62	canonical,basic,all
chr3	51957457	51967454	ENST00000461554.6	uc003dcj.4	PCBP4	canonical,basic,all
chr3	51968514	51974049	ENST00000361143.10	uc011bdy.4	ABHD14B	canonical,basic,all
chr3	51975059	51989174	ENST00000463937.1	uc062kjk.1	ABHD14A-ACY1	canonical,basic,all
chr3	51975063	51981196	ENST00000273596.8	uc003dco.5	ABHD14A	canonical,basic,all
chr3	51983534	51989197	ENST00000636358.2	uc003dcp.6	ACY1	canonical,basic,all
chr3	51993521	51995895	ENST00000294189.11	uc003dcs.5	RPL29	canonical,basic,all
chr3	52048918	52056571	ENST00000495880.2	uc003dct.5	DUSP7	canonical,basic,all
chr3	52075225	52154423	ENST00000296484.7	uc003dcu.5	POC1A	canonical,basic,all
chr3	52198159	52214327	ENST00000484952.6	uc003dcy.4	ALAS1	canonical,basic,all
chr3	52221079	52225645	ENST00000360658.3	uc003dda.3	TLR9	canonical,basic,all
chr3	52221080	52231190	ENST00000494383.1	uc062kki.1	ENSG00000173366	canonical,basic,all
chr3	52228611	52239158	ENST00000305533.10	uc003ddd.5	TWF2	canonical,basic,all
chr3	52245758	52250599	ENST00000323588.9	uc011bed.4	PPM1M	canonical,basic,all
chr3	52254433	52278649	ENST00000296490.8	uc003ddl.4	WDR82	canonical,basic,all
chr3	52287827	52295257	ENST00000436784.7	uc003ddo.5	GLYCTK	canonical,basic,all
chr3	52316318	52400492	ENST00000420323.7	uc011bef.4	DNAH1	canonical,basic,all
chr3	52401007	52410008	ENST00000460680.6	uc003ddx.6	BAP1	canonical,basic,all
chr3	52410659	52423641	ENST00000327906.8	uc003ddy.6	PHF7	canonical,basic,all
chr3	52433034	52445103	ENST00000231721.7	uc003dea.3	SEMA3G	canonical,basic,all
chr3	52451099	52454041	ENST00000232975.8	uc003deb.5	TNNC1	canonical,basic,all
chr3	52455603	52493068	ENST00000345716.9	uc003ded.6	NISCH	canonical,basic,all
chr3	52495337	52524495	ENST00000321725.10	uc003dej.4	STAB1	canonical,basic,all
chr3	52524386	52533857	ENST00000422318.7	uc003den.5	NT5DC2	canonical,basic,all
chr3	52536604	52541890	ENST00000477703.6	uc003dep.4	UQCC5	canonical,basic,all
chr3	52545366	52685913	ENST00000707071.1	uc316vph.1	PBRM1	canonical,basic,all
chr3	52686031	52694497	ENST00000418458.6	uc003dfd.5	GNL3	canonical,basic,all
chr3	52694485	52705791	ENST00000266014.11	uc003dfm.7	GLT8D1	canonical,basic,all
chr3	52706105	52711148	ENST00000619898.5	uc011bei.4	SPCS1	canonical,basic,all
chr3	52708443	52770940	ENST00000233027.10	uc003dfq.6	NEK4	canonical,basic,all
chr3	52777598	52792062	ENST00000273283.7	uc003dfs.5	ITIH1	canonical,basic,all
chr3	52794795	52808797	ENST00000449956.3	uc003dfv.4	ITIH3	canonical,basic,all
chr3	52812961	52830672	ENST00000266041.9	uc003dfz.5	ITIH4	canonical,basic,all
chr3	52813281	52835729	ENST00000468472.1	uc062kqi.1	ENSG00000243696	canonical,basic,all
chr3	52833120	52835019	ENST00000446157.3	uc003dga.6	MUSTN1	canonical,basic,all
chr3	52833149	52897562	ENST00000504329.1	uc003dgc.5	STIMATE-MUSTN1	canonical,basic,all
chr3	52836732	52897548	ENST00000355083.11	uc062kra.3	STIMATE	canonical,basic,all
chr3	52903571	53046073	ENST00000394752.8	uc003dgh.5	SFMBT1	canonical,basic,all
chr3	53019015	53099453	ENST00000607283.5	uc062krn.1	ENSG00000272305	canonical,basic,all
chr3	53088482	53130435	ENST00000296292.8	uc003dgj.5	RFT1	canonical,basic,all
chr3	53161208	53192717	ENST00000330452.8	uc003dgl.5	PRKCD	canonical,basic,all
chr3	53224711	53256022	ENST00000462138.6	uc003dgq.6	TKT	canonical,basic,all
chr3	53283428	53347543	ENST00000610213.6	uc032rob.3	DCP1A	canonical,basic,all
chr3	53494610	53813733	ENST00000350061.11	uc003dgv.8	CACNA1D	canonical,basic,all
chr3	53812334	53846419	ENST00000315251.11	uc003dgz.5	CHDH	canonical,basic,all
chr3	53846567	53865794	ENST00000288167.8	uc003dha.5	IL17RB	canonical,basic,all
chr3	53867065	53882152	ENST00000335754.8	uc003dhd.5	ACTR8	canonical,basic,all
chr3	53884416	53891859	ENST00000495461.6	uc021wzm.3	SELENOK	canonical,basic,all
chr3	54122551	55074557	ENST00000474759.6	uc003dhf.4	CACNA2D3	canonical,basic,all
chr3	54918230	54928059	ENST00000273286.6	uc003dhl.5	LRTM1	canonical,basic,all
chr3	55465714	55487306	ENST00000264634.9	uc003dhn.6	WNT5A	canonical,basic,all
chr3	55508310	56468467	ENST00000288221.11	uc062kue.2	ERC2	canonical,basic,all
chr3	56557174	56621837	ENST00000394672.8	uc003dhz.5	CCDC66	canonical,basic,all
chr3	56620131	56683265	ENST00000683822.1	uc289fvo.1	TASOR	canonical,basic,all
chr3	56727419	56801949	ENST00000296315.8	uc003dig.3	ARHGEF3	canonical,basic,all
chr3	57060663	57075432	ENST00000334325.2	uc003dij.2	SPATA12	canonical,basic,all
chr3	57089981	57165353	ENST00000296318.12	uc003dil.4	IL17RD	canonical,basic,all
chr3	57197837	57199978	ENST00000295934.8	uc003din.6	HESX1	canonical,basic,all
chr3	57227728	57273471	ENST00000288266.8	uc003dio.5	APPL1	canonical,basic,all
chr3	57268341	57292685	ENST00000487349.6	uc062kwt.2	ASB14	canonical,basic,all
chr3	57293699	57544344	ENST00000495027.6	uc032rop.3	DNAH12	canonical,basic,all
chr3	57556273	57566848	ENST00000311180.9	uc003diw.6	PDE12	canonical,basic,all
chr3	57571362	57597344	ENST00000303436.11	uc003dix.6	ARF4	canonical,basic,all
chr3	57625453	57693077	ENST00000311128.10	uc003dja.5	DENND6A	canonical,basic,all
chr3	57756308	57930003	ENST00000671191.1	uc288kiy.1	SLMAP	canonical,basic,all
chr3	58008421	58172251	ENST00000295956.9	uc003djj.4	FLNB	canonical,basic,all
chr3	58192256	58210972	ENST00000394549.7	uc003djo.4	DNASE1L3	canonical,basic,all
chr3	58237791	58294734	ENST00000478253.6	uc003djt.6	ABHD6	canonical,basic,all
chr3	58306244	58320193	ENST00000295959.10	uc003dju.7	RPP14	canonical,basic,all
chr3	58306519	58320193	ENST00000461393.7	uc010hni.6	HTD2	canonical,basic,all
chr3	58332891	58426127	ENST00000356151.7	uc003djz.4	PXK	canonical,basic,all
chr3	58427629	58433832	ENST00000302746.11	uc003dkf.5	PDHB	canonical,basic,all
chr3	58492095	58502356	ENST00000404589.8	uc003dkj.6	KCTD6	canonical,basic,all
chr3	58505135	58537190	ENST00000302819.10	uc003dkl.5	ACOX2	canonical,basic,all
chr3	58564116	58577391	ENST00000360997.7	uc003dkn.6	FAM107A	canonical,basic,all
chr3	58633945	58666774	ENST00000358781.7	uc003dkq.5	FAM3D	canonical,basic,all
chr3	58742007	59050025	ENST00000482387.7	uc003dks.4	CFAP20DC	canonical,basic,all
chr3	59747276	61251452	ENST00000492590.6	uc003dkx.6	FHIT	canonical,basic,all
chr3	61561570	62297609	ENST00000474889.6	uc003dlb.5	PTPRG	canonical,basic,all
chr3	62319021	62336213	ENST00000462069.6	uc003dlf.5	CEP15	canonical,basic,all
chr3	62369680	62373550	ENST00000283268.8	uc003dli.4	FEZF2	canonical,basic,all
chr3	62398347	62875416	ENST00000383710.9	uc003dll.4	CADPS	canonical,basic,all
chr3	63278307	63616924	ENST00000478300.6	uc003dlp.5	SYNPR	canonical,basic,all
chr3	63652674	63665212	ENST00000343837.8	uc003dlr.5	SNTN	canonical,basic,all
chr3	63819298	63848636	ENST00000295896.13	uc003dls.6	C3orf49	canonical,basic,all
chr3	63833869	63863805	ENST00000295899.10	uc003dlt.7	THOC7	canonical,basic,all
chr3	63863866	64003462	ENST00000674280.1	uc288ndn.1	ATXN7	canonical,basic,all
chr3	64010550	64023494	ENST00000295901.9	uc003dma.4	PSMD6	canonical,basic,all
chr3	64092235	64225466	ENST00000638394.2	uc003dmf.6	PRICKLE2	canonical,basic,all
chr3	64515653	64688000	ENST00000498707.5	uc003dmg.4	ADAMTS9	canonical,basic,all
chr3	65353525	66038918	ENST00000402939.7	uc003dmn.5	MAGI1	canonical,basic,all
chr3	66221000	66378923	ENST00000354883.11	uc011bfq.3	SLC25A26	canonical,basic,all
chr3	66378796	66501022	ENST00000273261.8	uc003dmx.5	LRIG1	canonical,basic,all
chr3	66998306	67011210	ENST00000417314.2	uc003dmy.4	KBTBD8	canonical,basic,all
chr3	67374718	67654612	ENST00000307227.10	uc003dna.6	SUCLG2	canonical,basic,all
chr3	68004246	68545621	ENST00000478136.6	uc003dne.5	TAFA1	canonical,basic,all
chr3	68731765	68932547	ENST00000295569.12	uc021xag.3	TAFA4	canonical,basic,all
chr3	68975224	69013684	ENST00000383701.8	uc003dnl.6	EOGT	canonical,basic,all
chr3	69019826	69052333	ENST00000398559.7	uc003dnn.5	TMF1	canonical,basic,all
chr3	69054729	69080365	ENST00000361055.9	uc003dno.5	UBA3	canonical,basic,all
chr3	69084936	69106092	ENST00000273258.4	uc003dnr.5	ARL6IP5	canonical,basic,all
chr3	69106064	69122595	ENST00000420581.7	uc003dns.4	LMOD3	canonical,basic,all
chr3	69168781	69386088	ENST00000398540.8	uc003dnv.4	FRMD4B	canonical,basic,all
chr3	69739463	69968332	ENST00000352241.9	uc003dnz.5	MITF	canonical,basic,all
chr3	70194478	70312638	ENST00000567252.2	uc062llj.3	MDFIC2	canonical,basic,all
chr3	70954707	71583728	ENST00000649528.3	uc285uir.3	FOXP1	canonical,basic,all
chr3	70959225	71754229	ENST00000647725.1	uc285uje.1	ENSG00000285708	canonical,basic,all
